02/09/2006	1288.97	1288.97	1266.81	1269.45	-20.60	-1.60	29079091.00	14199096200.00
02/10/2006	1269.54	1284.10	1266.23	1282.66	13.20	1.04	26314211.00	13158590275.00
02/13/2006	1283.78	1284.95	1267.56	1279.64	-3.02	-0.24	26131772.00	12998010712.00
02/14/2006	1279.63	1286.42	1275.85	1286.33	6.69	0.52	22541704.00	11114639691.00
02/15/2006	1289.14	1301.00	1288.64	1299.17	12.84	1.00	30147904.00	14778787047.00
02/16/2006	1298.50	1298.50	1268.56	1270.63	-28.53	-2.20	32352607.00	15711529868.00
02/17/2006	1269.40	1280.04	1265.14	1267.41	-3.23	-0.25	25903067.00	12612954583.00
02/20/2006	1268.11	1279.42	1265.38	1267.54	0.13	0.01	21542797.00	10469048170.00
02/21/2006	1266.65	1288.55	1256.81	1288.42	20.88	1.65	26659021.00	12932889789.00
02/22/2006	1288.85	1297.94	1282.91	1284.23	-4.19	-0.33	28517841.00	13583894015.00
02/23/2006	1284.13	1289.94	1273.94	1288.85	4.62	0.36	22875047.00	10638933783.00
02/24/2006	1289.43	1297.34	1286.96	1296.87	8.02	0.62	23578148.00	11377200922.00
02/27/2006	1297.69	1304.61	1293.47	1297.19	0.32	0.02	26819785.00	13278273095.00
02/28/2006	1294.81	1299.47	1277.74	1299.03	1.84	0.14	23647422.00	11698977874.00
03/01/2006	1299.15	1308.20	1297.76	1306.59	7.56	0.58	23640674.00	11713886665.00
03/02/2006	1306.59	1307.64	1281.57	1285.67	-20.92	-1.60	28445729.00	14619800288.00
03/03/2006	1284.61	1295.41	1275.62	1293.30	7.63	0.59	24925458.00	12505595080.00
03/06/2006	1292.75	1296.85	1286.64	1288.96	-4.34	-0.34	20329582.00	9697600024.00
03/07/2006	1288.26	1288.26	1257.54	1259.92	-29.04	-2.25	22653395.00	10611752979.00
03/08/2006	1256.69	1258.24	1238.16	1250.38	-9.53	-0.76	19841574.00	9328367206.00
03/09/2006	1247.46	1253.76	1242.68	1245.17	-5.22	-0.42	15385934.00	7572686295.00
03/10/2006	1245.19	1253.91	1240.75	1245.65	0.49	0.04	14095626.00	7034995125.00
03/13/2006	1245.30	1260.07	1245.30	1259.67	14.02	1.13	13775153.00	6762688336.00
03/14/2006	1260.42	1262.75	1250.28	1259.04	-0.63	-0.05	14875712.00	7156890130.00
